Chunk Number,Original Text Chunk,Summary
86,philosophie et la logique ; la compréhension du cerveau sur les neurosciences ; la simulation de lévolution sur la génétique ; l'inférence bayésienne sur les probabilités ; la recherche d'analogies sur loptimisation mathématique croisée avec la psychologie 11. Pedro Domingos énonce que tous ces algorithmes vont finalement converger vers un algorithme unique (K the master algorithm >).,Chunk 86: Pedro Domingos s'agitre  l'Institut National de la Recherche Scientifique (INR)
87,Mélanger les chercheurs des sciences dures avec ceux des sciences molles constitue néanmoins un exercice à très haut risque. Cette distinction entre plusieurs types de modélisation reste importante. Elle illustre le rôle fondamental de l'apprentissage. La grande différence entre l'intelligence artificielle et les programmes traditionnels est l'importance,Chunk 87: La différence de l'intelligence artificielle et les programmes traditionnels est l'importance
88,"de la capacité d'apprentissage du programme lui-même. Un programme classique ne change que lorsque l'humain le reprogramme ; un programme d'intelligence artificielle va évoluer en fonction de la validité des résultats qu'il génère : s'il se trompe souvent, il va automatiquement s'améliorer, en partant des données et pas d'une modélisation du comportement humain. Mais,",Chunk 88: Un programme d'intelligence artificielle va évoluer en fonction de la validité des résultats
89,"surtout, cette distinction pose la question de l'autoréflexion : est-il possible de comprendre l'intelligence en essayant de la modéliser avec ses propres paradigmes ? Le cerveau humain n'utilise pas d'outils informatiques stricto sensu. Il n'a pas d'additionneur ni de porte logique. La vitesse de transmission entre les neurones est de l'ordre du centième de seconde ; notre cerveau est",Chunk 89: The BBC's science and technology correspondent Tomi Oladipo looks at some of the key questions surrounding artificial intelligence.
90,"un processeur fonctionnant à 100 Hz, soit trente mille fois plus lent qu'une puce Intel de 2017.Les ingénieurs savent bien qu'il faut s'inspirer de la nature mais pas la reproduire. Un avion n'a pas de plumes et ne bat pas des ailes. La même idée fonctionne pour le numérique : il faut s'inspirer du comportement du cerveau mais pas le copier.","Chunk 90: Un processeur fonctionnant  100 Hz, soit trente mille fois plus lent qu'une puce Intel"
91,"Les méthodes statistiques se sont finalement révélées plus performantes que la modélisation de l'expertise lorsque la complexité du problème augmentait, surtout lorsque la quantité de données disponibles pour l'apprentissage des algorithmes a explosé. Les sciences dures, plus efficaces en ce qui concerne lapprentissage en continu, ont pris le pas sur les sciences molles sur toute une",Chunk 91: Les méthodes statistiques se sont finalement révélées plus performantes la modélisation
92,"catégorie de problèmes complexes. 11. Voir Pedro Domingos, The Master Algorithm. How the quest for the ultimate learning machine will remake our world, Basic Books, 2015. 18 4. LES GRANDES RUPTURES DE 2011","Chunk 92: How the quest for the ultimate learning machine remakes our world, Basic"
93,"Aux alentours de 2011,trois grandes ruptures quasi concomitantes ont permis à l'intelligence artificielle de franchir une grande étape : - tout d'abord, l'introduction d'une catégorie d'algorithmes bien plus sophistiqués : les réseaux de neurones convolutifs ; - ensuite,larrivée sur le marché de processeurs graphiques à bas coût capables",Chunk 93: Anniversaire de l'Institut National de la Recherche Scientifique (INR) s'
94,"d'effectuer d'énormes quantités de calculs; > -enfin, la disponibilité de très grandes bases de données correctement annotées permettant un apprentissage plus fin. Les premiers réseaux de neurones modélisaient le comportement des synapses. Ils partaient de données numériques, qui pouvaient être une image, et essayaient",Chunk 94: A l'Institut National de la Recherche Scientifique (INR) et l'Institut
95,"de transformer ces données en une information, par exemple < C'est l'image d'un chien >, via des algorithmes qui s'inspiraient du fonctionnement des neurones du cerveau. Lapprentissage consistait à calculer les paramètres de ces réseaux de neurones sur des jeux de tests, tels que des couples image-animal. Les neurosciences faisant d'énormes progrès en parallèle, les chercheurs",Chunk 95: Lapprentissage consistait  calculer les paramtres de ces réseaux de neurones sur
96,"purent améliorer larchitecture de ces réseaux de neurones. Entre autres, l'idée de s'inspirer du cortex visuel a permis de définir une nouvelle classe d'algorithmes, les réseaux de neurones convolutifs. Ce sont ces algorithmes qui sont aujourd'hui utilisés dans les grandes applications de l'intelligence artificielle, comme la reconnaissance de la parole de Siri, la voiture autonome",Chunk 96: Cet classe d'algorithmes sont ces algorithmes qui sont aujourd'hui 
97,"de Google ou bien la reconnaissance d'images de Facebook. Ces réseaux de neurones ont besoin d'énormes puissances de calcul pour pouvoir fonctionner, tout comme un autre champ d'application, le minage des bitcoins 12. La solution pour ce dernier a été d'utiliser les cartes graphiques des ordinateurs, qui devaient créer en temps réel des images animées pour les",Chunk 97: C'est un fonctionner d'un ordinateur de ordinateurs graphiques.
98,"jeux vidéo. Ces cartes graphiques (en anglais GPU, pour graphics processing unit) ont vu d'un seul coup leurs usages aller bien au-delà de leur premier rôle, permettant d'ailleurs à la société Nvidia, leader sur ce marché, de voir son action en Bourse multipliée par trente en neuf ans. Par ailleurs, tous les statisticiens savent que la qualité et la quantité de données",Chunk 98: Nvidia s'est déj vu  l'arrivée d'un coup d'un rle  l'
99,"à utiliser pour l'apprentissage sont fondamentales. Plus il y a de données qualifiées, plus lapprentissage sera fin, et plus Palgorithme sera fiable et précis. L'année 2011 a vu la création d'ImageNet, la première grande base de 12. Yves Caseau et Serge Soudoplatoff, La Blockchain, ou la confiance distribuée, Fondation pour l'innovation politique, juin 2016 Wwwfondapalogetudeescsevetsepesegpsoapsofia.edchainoula.confance.","Chunk 99: L'Innovation politique de la Blockchain, la premire base de 12 Yves Caseau et Serge Soudoplat"
100,"distribuee/). 19 données d'images annotées 13. Créée par. Fei-Fei Li, professeure. à l'université de lllinois, la base a très vite atteint 1 million d'images annotées selon un arbre sémantique, Wordnet, mis au point en 1980 par George Miller, professeur","Chunk 100: All photographs  AFP, EPA, Getty Images and Reuters"
101,"à Princeton 14. À présent, en 2017, ImageNet propose 14 millions d'images indexées selon plus de 21 000 catégories. II s'agit d'une base de données ouverte et, chaque année, est organisé un concours des meilleurs algorithmes de détection d'éléments dans les images 15 Graphique 1: Exemple de données de la base ImageNet",Chunk 101: ImageNet s'agit d'une base de dons ouverte et s'agit d'
102,P S mammal placental carnivore,Chunk 102: BBC News NI takes a look at some of the
103,canine dog working dog husky F an - lay - e difay 1  à,Chunk 103: canine dog working husky F an - lay and e
104,  I Image extraite du site web de ImageNet. Ces trois grandes ruptures sont liées. Aucune n'aurait suffi à elle seule pour,Chunk 104: C'est l  l'
105,créer une véritable différence. Ce n'est pas tant la conception d'algorithmes sophistiqués qui a permis à l'intelligence artificielle de se développer - les réseaux de neurones convolutifs sont des versions raffinées mais pas très différentes dans leur esprit de celles développées dans les années 1990 - que la combinaison de ce raffinement algorithmique avec laugmentation de la,Chunk 105: Ce n'est pas tant la conception d'algorithmes sophistiqués qui a permis 
106,"puissance de calcul et, surtout, avec la disponibilité de bases de données de plus en plus importantes en taille et en qualité, qui fait qu'aujourd'hui l'intelligence artificielle est capable de réaliser des tâches de plus en plus sophistiquées. 13. Pour en savoir plus, voir htp/mmwamagenetog. 14. Voir Dave Gershgorn, & The datat that transformed/ Al research-and possibly the world >, qz.com, 26j juillet 2017",Chunk 106: Une tches de plus en plus sophistiquées peut--tre tre  l'
107,"zcom/0.4972Ahedatardangeditedietedidendhaeseachamépassiblythewona), 15. Voir < Large Scale Visual Recognition Challenge 2017 >:i imagenetog/.halengesSVRC201/indez 20 5. DU BIG DATA AU DATA MINING Le big data est la grande rupture de notre époque, qui a permis à l'intelligence",Chunk 107: Voir  Large Scale Visual Recognition Challenge >:i imagenetog
108,"artificielle de faire des bonds énormes. Nous sommes dans un monde de production de données en masse. Certaines sont publiques, d'autres sont privées. En 2017, lors d'une seule journée, on a pu observer 96 millions de messages sur Instagram, 200 millions de nouvelles photos et 456 millions de mises à jour de statuts dans Facebook, 645 millions de tweets, 5,5 milliards de requêtes sur",Chunk 108: Nous sommes dans un monde de production de dons en faire.
109,"Google, 417 milliards de messages sur WhatsApp 16 La possession de ces données donne un pouvoir énorme aux GAFA17 et à leurs équivalents chinois. Néanmoins, Google nous offre des interfaces de programmation permettant d'interroger les siennes. Google Maps, par exemple, autorise l'accès à la cartographie de la planète entière. Google",Chunk 109: Google avait tre l'arrivée de WhatsApp  l'aprs
110,"propose un site où nous pouvons comparer les tendances sur plusieurs mots- clés, avec possibilité de zoomer sur des zones géographiques, sur des échelles de temps, ou bien de filtrer sur des catégories.. À titre d'exemple, nous pouvons ainsi comparer lévolution de l'intérêt pour la recherche < Macron > versus < Trump > entre novembre 2016 et novembre 2017 (voir graphique 2)18.","Chunk 110: Avec Donald Trump et Emmanuel Macron, nous pouvons comparer lé de l'intért pour la recherche "
111,Graphique 2: Trump versus Macron dans une requête Google Evolution de Tintérêt pour cetter recherche @ * <> < 7mal-13mal2017 Macron 27,Chunk 111: President Donald Trump and French President Emmanuel Macron sparred
112,Trump 24 Moyenne 27 nov. 2016 2avr. 2017 6aolt 2017 Source :G Google trends : htps/tendsgpoglecogecom/ltends/epborerg-Macron.fump.,"Chunk 112: Google searches for the words ""Trump"" and """
113,"On voit que les recherches < Macron > ont dépassé les recherches < Trump > début mai 2017. Que s'est-il passé à ce moment ? Pour le savoir, il suffit de regarder sur la même page du site, un peu plus bas, quelles sont les requêtes associées (voir graphique 3). En position 3 et 4, nous trouvons la fameuse poignée de main entre Emmanuel Macron et Donald Trump qui a","Chunk 113: Les recherches  Donald Trump s'est-il passé  ce moment, s'est-il passé  Emmanuel Macron"
114,"enthousiasmé le monde entier ! Nous savions que cette poignée de main était hautement symbolique. Google l'a quantifiée. 16. Pour des statistiques en temps réel, voir wwwintermetivestats.om/onesecond, 17.Acronyme désignant les quatre géants américains de l'Internet fixe et mobile que sont Google, Apple, Facebook et Amazon.",Chunk 114: Une fonctionnalité  Google nous avons sr 
115,18. Voir vemdspegecomvtendyepbeg-aco.lume 21 Graphique 3: Requêtes associées Requêtes associées Enj progression 1 * <> /,Chunk 115: Requtes associées Re
116,debat le pen macron Record 2 le debat macron le pen Record 3 macron handshake,Chunk 116: debat le pen macron Record 2 le de
117,Record macron trump handshake Record débat! le pen macron Record,Chunk 117: Record macron trump handshake Record débat.
118,"Source trendsgoogle.com/rends/eplorezq-Macron,frump. Il est également possible de faire des zooms par région sur la même requête (voir graphique 4). Le président des Etats-Unis retient l'attention du continent américain, mais en Russie, en France et dans certains pays africains, c'est le président Macron qui l'emporte.","Chunk 118: Le sident des Etats-Unis, Emmanuel Macron, a déj "
119,"Graphique 4: Requêtes Trump contre Macron selon les pays Source : tpe/Aemaspegerteay. Cette méthode fonctionne pour une pluralité de recherches. Par exemple, la comparaison entre Dementia et. Alzheimer a permis de montrer que le premier terme est utilisé dans le monde anglo-saxon, tandis que le second l'est en","Chunk 119: Par exemple, le premier terme est utilisé dans le monde anglo-sax"
120,"Europe et en Amérique latine. Cette facilité de faire du zoom in, c'est-à-dire d'aller du général au particulier, est l'un des plus puissants apports du big data. Il existe aussi des jeux de données qui sont publics. ImageNet en est un 22 exemple, mais nous avons aussi la carte du monde entier disponible grâce à","Chunk 120: C'est--dire d'imageNet, s'il avait tre "
121,"OpenStreet.Map. Certains sites comme Amazon ou Kaggle 19 permettent de savoir quelles sont les données publiques disponibles. Ces données sont importantes pour la compréhension de notre monde. Le statisticien Seth tephens-Davidowity, qui a accès aux données de Google, fait le constat que nous mentons tout le temps : aux sondages d'opinion, à",Chunk 121: Une site OpenStreet.Map s'agit  l'occasion d'un nouveau site Kaggle
122,"nos amis sur Facebook et dans tous les lieux de partage20. Le seul endroit où nous sommes sincères est lorsque nous posons une question à Google, qui est en quelque sorte devenu le psychanalyste de toute la planète. L'auteur montre ainsi, en analysant les requêtes contenant le mot < nègre >, que, contrairement à ce que prétendent nombre de sociologues, lAmérique est toujours très","Chunk 122: L'auteur montre ainsi, en analysant les requtes contenant le mot  ngre >"
123,"raciste. Dans un monde de plus en plus chaotique, les grandes tendances ne suffisent plus. Avant le big data, nous savions que tel Etat des Etats-Unis votait plutôt démocrate ou plutôt républicain. Avec le big data, nous pouvons le savoir à l'échelle d'un quartier ou d'une rue. Ce phénomène change radicalement une",Chunk 123: Etat des Etats-Unis votait  l'échelle d'un quartier
124,"campagne : les actions à entreprendre pour convaincre les électeurs potentiels sont bien plus ciblées. Ainsi, des chercheurs de Stanford ont réalisé un moteur d'intelligence artificielle qui, en analysant les voitures stationnées sur Google Street View, en déduisent la couleur politique du voisinage 21 Dans les exemples exposés ci-dessus, les données sont essentiellement utilisées","Chunk 124: Les chercheurs de Stanford ont réalisé un moteur d'intelligence artificielle qui, en an"
125,"pour essayer de comprendre des phénomènes. C'est ce que le monde anglo- saxon appelle le data mining, la capacité d'aller chercher des réponses dans des bases de données de plus en plus riches, croisées avec des outils de plus en plus sophistiqués. Néanmoins, l'humain est encore irremplaçable lorsqu'il 3 'agit de prendre des décisions à partir des résultats de ces méthodes statistiques. On","Chunk 125: C'est ce que le monde anglo- saxon appelle le data mining, la capacité d'aller cher"
126,"a vu qu'Emmanuel Macron a devancé Donald Trump en mai 2017 et que la machine peut faire la corrélation entre ce phénomène et l'émergence du mot handshake, mais la mise en contexte politique et l'interprétation de ce que cela signifie pour les relations diplomatiques entre la France et les Etats-Unis reste encore de l'ordre de la créativité et de l'esprit humain. Le temps n'est pas encore","Chunk 126: US President Donald Trump and French President Emmanuel Macron have held their first face-to-face meeting at the G20 summit in Hamburg, Germany."
127,"arrivé ou, à partir de ces données, un ordinateur en conclurait que le président Macron doit inviter le président Trump au défilé du 14 Juillet de la même année. D'une certaine manière, si le data mining est basé sur des méthodes scientifiques, l'interprétation des données a encore besoin des sciences molles. 19. Voir MnCpacdwV et wwwlagecon/ausets.","Chunk 127: Une mme mme scientifique, selon le sident Emmanuel Macron, s"
128,"20. Voir Seth Stephens-Davidowitz, Everybody Lies. Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are, Dey Street Books, 2012. 21. Voir Andrew Myers, <<A An artificial intelligence algorithm developed by Stanford researchers can determine a neighborhood's politicalleaningsl by its cars >, standford.edu, 28 novembre 2017 mssuntodav2IyAV2e, negpbohodsasinicanepaltaleanings,","Chunk 128: Voir Seth Stephens-Davidowitz, Everybody Lies."
129,"23 En revanche, il est à craindre que les différences d'approches des législateurs sur le problème de la propriété des données engendrent un énorme différentiel dans la disponibilité industrielle d'IA. S'il est raisonnable de vouloir avertir le citoyen de ce que cela signifie d'échanger sur Facebook ou bien de poser","Chunk 129: Lors de l'AFP, nous avons tre  l'occasion de l'"
130,"des questions à Google, toute contrainte réglementaire sur les données crée néanmoins une problématique. Comme souvent, ceci favorisera les groupes puissants au détriment des start-up. L'IA a besoin de données, espérons que le législateur saura tenir compte de ces aspects avant d'édicter des interdictions. 6. LIMPORTANCE DE LAPPRENTISSAGE",Chunk 130: L'Institut National de la Recherche Scientifique (L'IA) avait 
131,"Le meilleur moteur d'intelligence artificielle n'est rien sans apprentissage. Investir dans un système d'intelligence artificielle signifie en premier lieu avoir des jeux de données permettant de décrire des cas déjà rencontrés. Il y a deux grandes catégories d'apprentissage : l'apprentissage supervisé et lapprentissage non supervisé. Dans le premier cas, l'algorithme est nourri","Chunk 131: Dans cependant, l'Institut National de la Recherche Scientifique (INRP) a déj un"
132,"d'exemples : des bases de données annotées lui sont fournies et le système en déduit le programme qui sera utilisé par la suite. Ce programme pourra s'améliorer continuellement si on lui fournit les résultats de ses décisions. Si une image reconnaît un chien alors qu'il s'agissait d'un chat, le fait de lui indiquer que le résultat est mauvais permet d'améliorer l'algorithme. En revanche, dans","Chunk 132: D'aprs-mme, l'aprs-mme, l'aprs-m"
133,"lapprentissage non supervisé, on cherche à construire un système qui apprend à partir de rien. II est possible d'utiliser des méthodes statistiques pour obtenir des séparations automatiques entre plusieurs groupes, par exemple des images de chiens d'un côté et des images de chats d'un autre. Cet apprentissage non supervisé fait actuellement lobjet d'intenses recherches.",Chunk 133: I est possible d'utiliser des méthodes statistiques pour obtenir desparations automatiques
134,"La grande rupture de 2011 a permis l'essor de l'apprentissage profond (deep learning). C'est le début de cette nouvelle classe de réseaux de neurones qui permet de faire des systèmes de reconnaissance d'image, de parole, de vidéo, bien plus puissants que ce qui avait été conçu jusqu'à cette époque, et ce grâce à de gigantesques bases de données.",Chunk 134: C'est tre l'étranger de l'Institut National de la Recherche Scientifique (INR
135,"L'Intelligence Artificielle a un autre objectif : nous permettre de résoudre des problèmes ou de prendre des décisions, même au niveau individuel. La voiture autonome possède la carte. routière dans sa mémoire, a accès aux: informations de trafic. Elle les croise avec les informations qu'elle tire de ses divers capteurs, 24",Chunk 135: L'Intelligence Artificielle a un autre objectif : nous permettre de rés
136,"et doit prendre en permanence des décisions sur la conduite à tenir. Comme le robot qui fait un salto arrière possède des algorithmes neuronaux qui interprètent ses capteurs en permanence, et en déduit les actions à mener sur ses moteurs. Salto arrière d'un robot",Chunk 136: Salto arrire d'un robot arrire d'un brillant
137,"Source: :What's New, Atlas? Boston Dynamics Iimps/wmgpunubecomhaehA-RPoin4, Pour arriver à ces résultats, lalgorithme a dû passer par une phase d'apprentissage, qui n'est jamais vraiment terminée. Ily a trois grandes époques de l'intelligence artificielle. Le graphique 5 l'illustre bien : la machine commence à jouer aux échecs, lapprentissage lui permet de",Chunk 137: Le graphique 5 l'illustre bien : la machine commence  jouer aux éche
138,"faire la distinction entre spam et courriel normal, et lapprentissage profond lui permet de dire qu'une image contient un chat. Graphique 5: Les trois niveaux de l'intelligence artificielle INTELLIGENCE ARTIFICIELLE",Chunk 138: Les trois de l'intelligence artificielle INTELLIG
139,Lintelligence artificielle LAPPRENTISSAGE suscitel Tenthousiasme Lapprentissage commence àslépanouir,Chunk 139: Lintelligence artificielle LAPPRENTISSAGE
140,LAPPRENTISSAGE PROFOND Lapprentissage profond aboutit à des percées quir mènent au boom de TIA,Chunk 140: LAPPRENTISSAGE PROFOND Lapprent
141,"1950's 1960's 1970's 1980's 1990's 2000's 2010's Depuis les débuts optimistes dans les années 1950, de plus petits sous-ensembles de l'intelligence artificielle = en premier lieu, l'apprentissage, puis l'apprentissage profond, un sous- ensemble de l'apprentissage - ont créé des perturbations de plus en plus grandes.",Chunk 141: De plus petits sous-ensembles de l'intelligence artificielle - ont
142,"Source: Michael Copeland, < What's the Difference Between Artificial Intelligence, Machine Learning, and Deep Learning? >, nvidia.com, 29 juillet 2016 blogs.nvida.com/biog/2016/07/29 whats-diference-artica-nteligence-mchineleamingdeep.leamingav) 25 Il faut néanmoins considérer le fait que l'intelligence artificielle n'est pas que la",Chunk 142: What's Between Artificial Intelligence and Deep Machine Learning?
143,"reconnaissance des formes.À lire le Web, on pourrait penser que les réseaux de neurones sont la solution ultime à tous les problèmes. C'est de fait un excellent paradigme lorsque le contexte est mathématisable. Le robot qui fait un salto arrière, le jeu d'échecs ou la reconnaissance de visage sont des catégories de problèmes scientifiques. Pour l'instant, les sciences dures ont dominé les",Chunk 143: A l'Institut National de la Recherche Scientifique (INR) et l'Institut National de la Recherche Scientifique (
144,"sciences molles, surtout dans tout ce qui est modélisable rationnellement. La question est finalement de savoir quels sont les domaines de la vie courante qui ne seront jamais mathématisables.. 7. LES GRANDS ACTEURS DE LINTELLIGENCE ARTIFICIELLE Google, Apple, Facebook et Amazon ne pouvaient pas ne pas s'investir","Chunk 144: Les sciences molles, surtout dans tout ce qui est modélisable rationnelle"
145,"fortement dans l'intelligence artificielle alors qu'ils possèdent des données en énorme quantité. En voici quelques exemples. a) Google Google, très impliqué dans l'intelligence artificielle, procède habituellement par rachat. En 2014, Google a acheté la société anglaise DeepMind, qui","Chunk 145: Une soci anglaise DeepMind, Google's artificial intelligence unit,"
146,"avait développé des réseaux de neurones pour jouer aux jeux vidéo. Mais lobjectif avoué de DeepMind est actuellement de << comprendre ce qu'est l'intelligence >. DeepMind est célèbre pour son programme AlphaGo, qui a battu le champion du monde de go. En octobre 2017,le programme a franchi une étape supplémentaire : en jouant contre lui-même, non seulement son","Chunk 146: DeepMind, the artificial intelligence company run by Google's self-proclaimed ""chief scientist"" Alan Turing, avait "
147,"apprentissage a été plus court, mais surtout il est devenu plus fort que la version précédente22. Nous avons ici un premier exemple d'apprentissage non supervisé, facilité par le fait que le contexte, à savoir les règles du jeu de go, est parfaitement mathématisable. Google a aussi son propre moteur de recommandation nommé Google Home, un haut-parleur et un assistant vocal",Chunk 147: L'apprentissage Google Home s'est déj un haut-parleur de recommandation nommé
148,"disponible en trois versions différentes. b) Amazon Amazon utilise del l'intelligence. artificielle dans son moteur de recommandation, nommé Echo, et dans ses assistants basés sur son système de reconnaissance 22. Voir << AlphaGoZero: Learning from scratch >, dspmindcmebgaphapimplamigscatew",Chunk 148: a) Google use artificial intelligence (AI) to train its self-driving cars.
149,"26 vocale, Alexa, disponible en sept versions différentes. Via son offre de services dans le cloud, Amazon propose également des services fondés sur l'intelligence artificielle, comme la reconnaissance de la parole ou des robots de discussion, les fameux chatbot?3.",Chunk 149: Amazon has announced a new voice-activated assistant for its Echo smart speaker.
150,"c) Facebook Facebook est un énorme utilisateur d'intelligence artificielle. Il choisit les messages qu'ila afficheen utilisant un moteur der typer moteur derecommandation. Récemment, Facebook a mis en place un moteur d'intelligence artificielle pour détecter les tendances suicidaires 24. Comme le dit Joaquin Candela, directeur",Chunk 150: c) Facebook Facebook est un énorme utilisateur d'intelligence artificielle.
151,"du département d'intelligence artificielle appliquée, < Facebook n'existerait pas sans intelligence artificielle25 >. d) Apple Apple investit énormément dans l'intelligence artificielle et propose même un blog où sont expliquées ses recherches26. Siri en est lexpression la plus",Chunk 151: Facebook n'existerait pas sans intelligence artificielle25
152,"évidente : ce système de reconnaissance de la parole très performant utilise des réseaux de neurones de dernière génération qui permettent de comprendre des commandes même dans des environnements très bruyants, comme dans la rue. Apple va également bientôt lancer son propre moteur de recommandation, nommé HomePod, un haut-parleur connecté avec Apple Music.",Chunk 152: Anniversaire de l'Institut National de la Recherche Scientifique (INRC) avait 
153,"e) IBM IBM a créé Watson, un système d'intelligence artificielle pour jouer, à ses débuts, au jeu Jeopardy, léquivalent américain de l'émission française Questions pour un champion. Watson a analysé 200 millions de pages?7 pour finalement battre les anciens champions et ainsi gagner le premier prix. Maintenant, Watson est","Chunk 153: C'est--dire, c'est--dire, c'est-"
154,"proposé par IBM dans d'autres domaines, comme la médecine ou le droit. IBM présente aussi un blog sur le sujet de l'intelligence artificielle 28. La question majeure est le degré d'ouverture de ces systèmes. IBM propose 23.Voir < Apprentissage machine sur AWS >: awsamazon.com/f/machineleaming. 24. Voir Sam Shead, < Facebook is using artificial intelligence to spot suicidal tendencies in its users >,",Chunk 154: IBM sente aussi un blog sur le sujet de l'intelligence artificielle.
155,"businessinsidercom, 28 novembre 2017 wwwbusinesinsidercom/achokisusinga-tospotsucda- tendencies-201711). 25. < Facebook today cannot exist without Al > (Steven Levy, <l Inside Facebook's Al machine > wired.com, 23 septembre 2017, ""mMdom2tV/t2msaeacholsaimsdine, 26. Voir & Apple Machine Learning. Journal > machnetamngape.com.",Chunk 155: Here's a guide to some of the most important technology stories of the past
156,"27. Voir <. Jeopardy, The IBM Challenge. About IBM Watson Fact Sheet > ibm.com m/bmonmeptman. power/news/pdf/BM Watson FactSheetpdf). 28. Voir << Built with Watson, Stories of how Watson and Al are transforming our world >, ibm.com www.ibm.com/ blogs/watson/). 27","Chunk 156: Voir  Built with Watson, Stories of how Watson and Al are transforming our"
157,"des interfaces de programmation à Watson qui sont ouvertes 29, tout comme Amazon propose des interfaces sur son système d'apprentissage profond30. Donc tout le monde peut, à peu de frais, se connecter à ces systèmes et en bénéficier. Facebook, en revanche, ne partage pas la plupart de ses recherches, ne propose pas encore d'interfaces de programmation permettant","Chunk 157: Amazon, Facebook, Google, Microsoft, Apple, IBM, Intel, Twitter, Tizen, Tizen-O, Tizen-B,"
158,"de les utiliser3l, mais a récemment mis en accès libre son environnement d'apprentissage, Caffe232. Cette apparente simplicité de connexion n'est pas suffisante :il faut insister sur le fait que ce ne sont pas les algorithmes qui détiennent la valeur principale, mais les données d'apprentissage. Ces systèmes d'intelligence artificielle sont",Chunk 158: Cet suffisante :il faut suffisante :il faut
159,"d'autant plus performants qu'ils sont contextualisés et ont donc besoin de données ciblées pour profiter d'un apprentissage efficace. En 1988, le chercheur en informatique indien Raj Reddy définissait ainsi les grands challenges de l'intelligence artificielle : le téléphone qui traduit (en cours de développement), le champion de jeu d'échecs (réalisé), la résolution",Chunk 159: Une chercheur ont t t t t t 
160,"de théorèmes mathématiques (certains théorèmes le sont déjà), les voitures autonomes (réalisé), les systèmes auto-organisants (en cours) et les systèmes autorépliquants (en cours)33. 8. L'IMPACT SUR LES MÉTIERS Lintelligence artificielle est-elle une menace pour les professions, notamment","Chunk 160: L'intelligence artificielle est-elle une menace pour les professions, not"
161,"pour les professions intellectuelles ? Une des réponses les plus argumentées a été fournie par Richard et Daniel Susskind 34, qui ont analysé l'impact du numérique sur nombre de professions, dont celles de médecins, avocat, enseignant, architecte, comptable, et même celles du clergé. Six menaces semblent peser sur les professions intellectuelles :",Chunk 161: What is the impact of professions on society ?
162,"-la première est économique : les prix des experts sont très élevés et sont donc inaccessibles au plus grand nombre ; 29.Voir < Build on the Al platform business >, ibm.com hnwdrye. 30. Voir < Machine learning int the hands of every developer and data scientist > amazon.com (aws.amazon.com/ machine-learning).",Chunk 162: La premire fois ont t  l'occasion de l'aujourd'
163,"31.Voir < Facebook Al Research (FAIR) >, fb.com ecNBsoNaipyheokaresatha, 32. Voir < Caffe2,Ar new lightweight, modular, and scalable deep learning framework: >, fb.com (research.fb.com/ downloads/caffe2). 33. Voir Raj Reddy, & Foundations and Grand Challenges of Artificial Intelligence >, Al Magazine, vol. 9, n"" 4, hiver 1988, p. 9-21 wyepPpiNms-twsna,","Chunk 163: Facebook has launched a new deep learning framework, Caffe2, which it says will ""revolutionise the way we train"
164,"34. Voir Richard et Daniel Susskind, The Future of Professions. How technology will transform the work of Human Experts, Oxford University Press, 2015. 28 - la deuxième est technologique : les professions reposent encore sur des méthodes et des outils du passé, et n'utilisent pas assez les technologies","Chunk 164: Voir Richard et Daniel Susskind, The Future of Professions."
165,"modernes ; = la troisième est psychologique : les professionnels n'autorisent pas assez lautorésolution des problèmes par les clients eux-mêmes, en refusant de partager leur savoir ; - la quatrième est d'ordre moral et est une conséquence des menaces",Chunk 165: La troisime psychologique : les professionnels n'auto
166,"précédentes : les professionnels, indispensables à la société et pourtant inaccessibles, voient leur image se dégrader; - la cinquième est qualitative : la qualité des services n'est plus au rendez- vous, excepté parmi la classe supérieure des quelques experts mondialement reconnus ;",Chunk 166: La cinquime de l'un des quelques experts ont 
167,"-la sixième menace est lopacité des professionnels, qui refusent souvent d'être évalués et préfèrent entretenir une couche de mystère autour de leurs réelles compétences. Ce sévère constat explique pourquoi l'intelligence artificielle représente un véritable challenge pour les professionnels. Les systèmes d'intelligence",Chunk 167: C'est tre d'un tre mme 
168,"artificielle apportent des solutions à chacun de ces problèmes. Ils sont de moins en moins chers, à la pointe de la technologie ; de plus en plus accessibles, ils autorisent lapprentissage, ils sont plus performants que beaucoup d'experts et ils peuvent être transparents. Comme l'analyse Idriss Aberkane, nous résoudrons les graves problèmes","Chunk 168: Une tte  l'occasion d'un nouveau tte  Dakar, Senegal"
169,qui pèsent sur notre planète par le développement de léconomie de la connaissances. Or celle-ci ne peut pas fonctionner si la connaissance reste une rareté. Le grand challenge des < cols blancs > d'aujourd'hui est de passer à une économie d'abondance pour ce qui concerne l'expertise. C' est justement ce que l'intelligence artificielle est en train de permettre. Il ne reste plus aux,Chunk 169: L'intelligence artificielle est en train de permettre. C' est justement ce que l'intelligence artificielle est
170,"professionnels qu'à entreprendre le douloureux travail de remise en cause de leurs processus et de leurs méthodes pour tirer parti de la technologie. Ce ne sera pas la première fois dans l'histoire de lhumanité. 35. Idriss J.Aberkane, Economie de la connaissance, Fondation pour l'innovation politique, mai 2015 ww.fomapalogetude/alisataresmmemiedelacommaisancel,",Chunk 170: La premire fois dans l'histoire de lhumanité peut-on t
