Chunk Number,Original Text Chunk,Summary
114,"2.2 Théorèmes de convergence 2.2.1 Lois des grands nombres : Théorème 2.2.1 - Loi forte des grands nombres. Soit (X)nx1 une suite de variables aléa- toires réelles 2 a 2 indépendantes, de même loi (i.i.d.) d'espérance m. Pour tout n, on note X1 + + Xn",Une suite de variables aléa- toires réelles 2 a 2 indépendantes
115,"X, n Alors pour tout E > 0, on les estimations et E((X,-m))s n","Alors pour tout E > 0,"
116,"(K.-me)se De plus, la suite (Xn)n2i converge presque sûrement vers m. Remarque : La loi des grands nombres exprime que la moyenne des n premiers termes d'une suite de variables aléatoires converge vers une constante qui est leur moyenne, c-à-d que la moyenne empirique de cette suite se concentre autour de son espérance.",La suite (Xn)n2i avait  l'arrivée et  l'
117,"2.2.2 Théorème central limite : On rappelle ici l'importance de la loi normale, comme étant la loi limite apparaissant lorsqu'on examine les fluctuations de la moyenne empirique d'une suite de v.a. i.i.d. autour de l'espérance. L'on sait que la moyenne empirique d'une suite de variables aléatoires undépendantes se concentre autour de son espérance; la question suivante est naturelle : que peut-on dire des fluctuations de la","2.2.2 Théorme central limite : On rappelle ici l'importance de loi normale, étant la loi"
118,"2.2 Théorèmes de convergence 17 moyenne empirique autour de l'espérance, c'est-à-dire de la distribution de X, - m? La réponse à cette question, est le théorème Central Limite, il affirme que : 1-Xn m est de l'ordre de 1/n",C'est--dire de l'ordre de 1/n
119,"2- La distribution de Km approche la même distribution, lorsque n devient grand, quelle que soit la distribution des X; : tant que ceux-ci ont une variance G2 finie. Théorème 2.2.2 -= Théorème central limite. Soit (Xn)neN- une suite de v.a.r. i.i.d. de carré X1 Xn",Théorme 2.2.2 -= Théorme central limite.
120,"intégrable, de moyenne m = E(X1) et de variance G?. Soit Xn alors pour tout n n € N* on a m",C'est un peu tre 
121,0. 2 % O o,BBC Sport takes a look back at some of the
122,- G 9 / - 1,BBC Sport takes a look back at some of the
123,2 % S96 G 5 3. Simulation de Variables aléatoires,The following are some of the key points from the
124,"La majorité des langages informatiques permettent de générer des nombres pseudo-aléatoires. Ce sont en fait des suites récurrentes entières initialisées avec des paramètres liés à l'ordinateur puis renormalisées pour être à valeurs dans [0,1). Via sa fonction ""random"", un langage fournit une suite de v.a. indépendantes de loi uniforme sur [0,1). A partir de cette suite de v.a. indépendantes, on doit être capable de construire une suite de","A fonction ""random"", un langage fournit indépendantes de loi uniforme sur une suite de v.a indépendant"
125,"v.a. indépendantes suivant n'importe quelle loi. 3.1 Simulation de Variables aléatoires discrètes Simulation d'une V.a. de Bernoulli. Pour simuler une v.a. de Bernoulli de paramètre P E10,1,il suffit de simuler une v.a. U uniforme sur J0, 1[ et de poser X = lusp)ic-à-d X =1 si U < P avec probabilité P et 0 sinon.","Une v.a. de Bernoulli de paramtre P E10,1,il suffit de"
126,"Simulation d'une v.a. binomiale. Pour simuler une v.a. binomiale de paramètres n > let E0,15, il suffit de sommer n v.a. de Bernoulli de paramètre p indépendantes. Simulation d'une V.a. discrète. Pour simuler une v.a. discrète à valeurs dans fx/xk € NJ de loi Pk = P(X = xk), k € N, il suffit de simuler une v.a. U uniforme sur J0,1[et de poser X = Xk si Pk-1 <U<P où Pk est le cumul des Pk : Pk - P2 + + Pk avec Po - 0.","Pour simuler une v.a. binomiale de paramtres n > let E0,15, il suffit de sommer n v.a."
127,"3.2 Simulation de Variables aléatoires à densité 3.2.1 Simulation d'une v.a. admettant une densité continue par inversion de la fonction de répartition Proposition 3.2.1 Soit. X une v.a. de densité f continue et de fonction de répartition F inversible. On pose Y = F(X). Alors Y suit une loi uniforme sur [0,1 1).",3.2 Simulation de Variables aléatoires  densité 3.2.1 Simulation d'une v.
128,"20 Chapitre 3. Simulation de Variables aléatoires Pour simuler la v.a. X, si F -1 est connue analytiquement, il suffit donc de simuler une loi uniforme sur J0, 1[ et de calculer F-1 du résultat obtenu. 3.2.2 Simulation d'une v.a. bornée à densité bornée par la méthode de rejet",Le Simulation de Variables aléatoires pour simuler la v.a.
129,"Proposition 3.2.2 Soit X une v.a. presque sûrement bornée de densité f presque partout bornée. On suppose pour simplifier que X € [0, 1] et on choisit m tel que f K m p-p. Soient U et V deux v.a. indépendantes de lois uniformes sur [0, 1 et [0,m) respectivement. Alors, conditionnellement à [V<F(U), U a même loi que X. A partir de ce résultat, on construit la procédure de simulation suivante : étant donnée une v.a. X","A partir de ce résultat, on construit la procédure de simulation suivante : étant don une v.a."
130,"comme dans la proposition, on procède à la simulation de U et V indépendantes. Si les réalisations u et V de ces v.a. satisfont V < f(u) la réalisation de la simulation de X est u, sinon on procède à un autre tirage des v.a. U et V. 3.2.3 Simulation d'une loi normale : Danns certains cas, la connaissance des v.a. repose sur un changement de variable; ainsi si une v.a.",La simulation de U et V  f(u)  f(u)  un autre tirage des v.a.
131,"s'exprime comme une fonction de v.a. indépendantes il est plus simple de simuler ces v.a. et de reconstituer la v.a. de départ à travers une fonction que de chercher à la simuler directement. La loi normale est un exemple de ce principe : Proposition 3.2.3 Soient U et V deux v.a. indépendantes de loi uniforme sur J0, 1. On pose X = V-2lnU COS 2rV, Y = V-2InU sin 2mV.",La loi normale est un exemple de ce principe : Proposition 3.2.3 Soient U et V deux v.a.
132,"Alors X et Y sont des V.a. indépendantes de loi (0,1). Pour générer une V.a. (0, 1), il faut générer deux V.a. indépendantes de loi uniforme sur J0,1. puis utiliser l'une des deux formules précédentes. 3.3 Méthode de Monte Carlo pour le calcul des intégrales et des moments : La méthode de Monte Carlo pour faire des calculs d'intégrales est une méthode basée sur la",Une méthode de Monte Carlo s'agit  l'arrivée de la Coupe de la Ligue.
133,"simulation aléatoire, elle repose sur la loi des grands nombres. Sous certaines hypothèses, on peut approcher presque sûrement l'espérance d' une v.a. (une intégrale dans le cas à densité) par la moyenne arithmétique de v.a. de même espérance. Le principe de la méthode est alors de simuler ces v.a. et de considérer la réalisation de leur moyenne arithmétique comme une approximation numérique de leur espérance commune.",Le principe de la méthode est alors de simuler ces v.a.
134,"3.3.1 Méthode On suppose que l'on cherche à calculer numériquement I dx pour une fonction f intégrable. A l'aide de changements de variables, on se ramène au calcul de g(u)du pour une certaine",A l'on  calculerériquement Icher
135,"0 fonction g. Etant donnée U une v.a. de loi uniforme sur ]0, 1. Alors la formule de transfert s'écrit E(g(U)) = g(w)lpoa(u)du = g(u)du R",La formule de transfert s'écrit
136,Jo 3.3 Méthode de Monte Carlo pour le calcul des intégrales et des moments : 21 1 Ainsi en posant g(u) = I () )+F(-1-),"All photographs courtesy of AFP, EPA, Getty Images"
137,"u) pour u €]0, 1on a f(x)dx = g(u)du R 0 Soit (U)m21 une suite de v.a. indépendantes suivant une loi uniforme sur J0, 1. La loi des grands",La loi des grandsdépendantes suivant
138,nombres affirme que 1 E8(U) g(u)du p.s. quand n * +oo. n i-1 Jo,Nombres affirme que 1 E8(
139,Une approximation numérique (estimateur) de l'intégrale I est alors donnée par la réalisation de cette somme. 3.3.2 Précision (estimation d'erreur) : On approche donc une constante (l'intégrale ou l'espérance) par la réalisation d'une v.a. Remarquons qu'il n'est pas possible de caractériser avec certitude l'erreur d'approximation que,Une approximation numérique (estimateur) de l'intégrale I est alor
140,"l'on commet, cependant on a les informations suivantes sur la v.a. : Ui) U g(u)du, Jo","L'ont, cependant on a les"
141,"ceci veut dire que l'on approche la valeur de I sans erreur en moyenne. d'autre part, Var E8(U)) Var(g(U)), n ce qui montre que l'erreur quadratique moyenne tend vers 0 en O(1/n) quand n tend vers +oo.",Var E8(U) Var(g) Var(g(U)
142,"3.3.3 Inérêts de la méthode Cette méthode converge assez lentement et repose sur la qualité du générateur de nombres aléatoires dont on dispose mais elle est très robuste. En particulier, en grandes dimensions @ 3), elle est plus rapide et plus simple d'utilisation que les intégrateurs numériques. 3.3.4 Calcul approché des moments",3.3.3 Inérts de la méthode Cette méthode converge assez
143,"On peut aussi utiliser cette méthode pour l'approximation des moments des V.a. En effet, toujours par la loi des grands nombres, l'espérance El(x)] d'une v.a. X pour une fonction à valeurs réelles 9 telle que P(X) est intégrable, peut être approchée p.s. quand n grand par E(p(x)) & - (X:) n =",Une fonction  valeurs réelles 9 telle que P(X) est intégrable
144,"pour toute suite (Xi)i21 iid à X. Même lorsque X admet une densité f, cette approximation peut être beaucoup plus précise àn petit que le calcul direct de la valeur (x)f(x)dx R","All photographs  AFP, EPA, Getty Images and Reuters"
145,"car les points alors choisis par la méthode de Monte Carlo se font selon la densité f et non unifor- mément. 22 Chapitre 3. Simulation de Variables aléatoires 3.4 Méthode de ""simulation Monte Carlo""",La méthode de Monte Carlo se font selon la den
146,"La méthode de ""simulation Monte Carlo"" est un moyen qui permet de calculer une approximation numérique de la fonction de répartition, mais également de calculer des probabilités faisant interve- nir des phénomènes dont on ne connaît pas la distribution explicitement (phénomènes complexes dépendant de variables multiples). On suppose que l'on sait simuler une v.a. X (par exemple X est fonction d'un vecteur aléatoire dont","La thode de "" Monte Carlo"" est un qui permet de calculer une approximationérique de la fonction de répartition"
147,"on connait la loi). Pour calculer la probabilité P(X € B), on remarque que, si X a pour densité f, P(X E B) f(x)dx = 1p(x)f(r)dx = E(1B(X)). B /R",Pour calculer la probabilité P(X 
148,"Cette valeur, d'après la section précédente, peut s'approcher en simulant un grand nombre de fois la variable X et en faisant la moyenne arithmétique des valeurs des réalisations obtenues de 1B(X), c-à-d : P(X € B) & X 1B(X:) n","Cette valeur, d'aprs la section cédente,"
149,"pour des v.a. X; iid de même loi que X. Autrement cardi/X,EB) P(X E B) & n c-à-d la probabilité que X soit dans B est approchée par la proportion de simulations observées",D'aprs-mme  l'
150,"dans B. Enfin, grâce à cette méthode, on peut également calculer une distribution approchée de phé- nomènes aléatoires complexes. Dans le cas d'une variable aléatoire X à densité, par exemple, il s'agit d'obtenir une densité approchée, par exemple par une fonction constante par morceaux.","Dans le cas d'une variable aléatoire X  densité, par"
151,"Pour cela, on discrétise l'ensemble des valeurs prises par X en intervalles I "" assez petits "" : puis on approche P(X EI) par la méthode de Monte Carlo pour chaque intervalle I. On obtient ainsi une approximation discrète de la densité de X. Exercice (calcul de T par méthode de Monte Carlo) On cherche à évaluer T en remarquant que T -",Exercice (calcul de T par méthode de Monte Carlo) on cherche  évaluer T en re
152,"lp(x,y)dxdy, par une méthode de Monte Carlo. 1. Montrer que T = 4.E (1p(x,Y)),ou X et Y sont deux variables aléatoires indépendantes uniformes sur [-1,1). 2. Proposer un estimateur P, de T par la méthode de Monte Carlo.",Une méthode de Monte Carlo peut--tre
153,3. Quelle est l'espérance et la variance de PA. 2 % O o,A look at some of the key findings from the
154,- G 9 / - 1,BBC Sport takes a look back at some of the
155,2 % %  5,BBC Sport takes a look back at some of the
156,"4. Modèles stochastiques 1 4.1 Processus stochastiques 4.1.1 Introduction . Dans un modèle déterministe, partant d'un état initial, on a un seul état final. Ce modèle est","Dans un modle déterministe,"
157,"parfaitement connu et il n'ya aucun phénomène aléatoire. e Un modèle stochastique intégre une part d'aléa. En fait dans la réalité, il y'a de l'aléa : ( une panne de réveil , un retard à la SNCF, rencon- trer un ami, qui va gagner un match de foot-ball ? ...) Dans la réalité, partant d'un état initial, il y'a plusieurs états finaux;1 la connaissance est imparfaite en plus il y'a des phénomène aléatoires.","Dans la réalité, il y'a de l'aléa : ( une panne de réveil , un retard  la"
158,"On parle alors de stochasticité pour tout ce qui échappe au déterminisme. Un système stochastique est un système évoluant de manière probabiliste dans le temps. On trouve plusieurs exemples tels que la température quotidienne ou un centre d'appels téléphoniques. Un modèle stochastique est une représentation mathématique d'un système stochastique. Parmi les modèles stochastiques, on peut citer les processus stochastiques tels que les proces-",Un modle modle stochastique d'un centre d'appelsphoniques peut-on tre
159,"sus de Wiener, de Poisson, de comptage, de Markov, les processus gaussiens et les files d'attente. 4.1.2 Processus stochastiques Définition 4.1.1 Soit (,9,P) un espace probabilisé. Unj processus stochastique est une famille de variables aléatoires X = (X:)IET, T appelé ensemble d'indices souvent assimilé au temps (T = R+,N, , définies sur (2,9,P) et à valeurs dans un espace métrique S muni de la tribu","Processus stochastiques Définition 4.1.1 Soit (,9,P) un espace probabilisé."
160,"borélienne. Pour chaque 0 fixé dans , l'application qui à t associe X,(0) est appelée trajectoire ou réalisa- tion du processus. 24 Chapitre 4. Modèles stochastiques",C'est un peu t--
161,"S est appelé espace des états ou des phases. Par exp. S peut être R, C, un ensemble fini ou dénom- brable. Si T est fini ou dénombrable, on dit que le processus est discret; si T n'est pas dénombrable, on parle de processus continu. Exemple : Marche aléatoire","Si T n'est pas dénombrable, on dit que le processus est discret;"
162,"la marche aléatoire discrète à une dimension sur le réseau périodique Z est le modèle de marche aléatoire le plus simple. Imaginons un individu (ou "" particule "") sur un escalier, qui tire à pile ou face pour décider si le prochain pas sera vers le haut ou vers le bas. A chaque étape, il n'y a que deux possibilités : un pas en avant ou un pas en arrière. Notons :",Une marche aléatoire s'il avait  l'occasion d'un escalier et  l'occasion d'
163,"P(O<P < 1) la probabilité que la particule fasse un saut en avant (plutôt qu'un saut en arrière); c'est le seul paramètre libre du problème; q 1 - P la probabilité que la particule fasse un saut en arrière. Le cas le plus simple (mouvement brownien), consiste à faire considérer que les directions ""avant / arrière"" sont équivalentes (équiprobabilité) : P 9 - 1/2.","C'est le cas le plus simple (mouvement brownien), consiste  faire considérer que les directions ""avant /"
164,"Chacun des tirs au hasard pour choisir le mouvement constitue une épreuve de Bernoulli avec issues équiprobables. Après n pas, si N désigne le nombre de fois où on tire ""pile"", alors N suit la loi binomiale B(n,1/2) et on a 1","Alors d'un autre spécifique, alors"
165,"P(N = k) 2"" Notons Xn la position de la particule après n pas. En prenant Xo = 0 au départ et en ajoutant 1 pour chaque pas en avant (pile) et en retranchant 1 pour chaque pas en arrière (face), on a X, = N (n - N) = 2N, n.",Chaque pas en avant (pile) et en retranchant 1 pour chaque pas en arrire
166,"Ceci montre que par rapport à la loi binomiale classique, Ça revient à décaler les résultats de n/2 et de multiplier par 2. Dans ce cas, Xn = k si 2N, n - k, nécessairement n + k est pair; ainsi N = n+k avec n et k de même parité; On en déduit que P(X si n etk ont même parité","Dans ce cas, Xn = k si 2N, n - k, nécessairement n + k est pair; a"
167,"0 sinon Définition 4.1.2 = Processus à accroissements indépendants. Un processus (X:)IER+ est dit à accroissements indépendants si Vn > 1,0<11 < In, les accroissements Xi2 X,",Processus  accroissements indépendant
168,"X, Xin-1 sont indépendants. Définition 4.1.3 = Processus à accroissements stationnaires. Soit un processus (X:)IER+. La propriété de statonnarité des accroissements signifie que la loi de X; - X; ne dépend que de la longueur t - S de l'intervalle de temps : pour t N S, X - Xs est de même loi que X-s. 4.2 Processus de Wiener ou mouvement brownien","Mae tte tte,  , , , , , "
169,"Un processus (W:)IER+ réel est un processus de Wiener ou mouvement brownien standard s'il est issu de 0 c-à-d W(0) 0 et s'il est à accroissements indépendants et stationnaires tel que Wi 2 N(0,t) pour tout t > 0. Le mouvement brownien est le nom donné aux trajectoires irrégulières du pollen en suspension dans l'eau, observé par le botaniste Robert Brown en 1828.",Un processus (W:)IER+ réel est un processus de Wiener ou mouvement brownien standard s'il
170,"4.3 Processus gaussien 25 4.3 Processus gaussien Unj processus (X:)ET à valeurs dans R est dit processus gaussien si toute combinaison linéaire finie de (X)IET est une variable gaussienne (suit une loi normale), c-à-d",Processus gaussien Unj processus (X:)ET 
171,"Vn , 11 in Vai, d2, Cn € R : a,X + d2Xi2 + + CyXin 2 N (my,o,). 4.4 Processus de Poisson Définition 4.4.1 - Processus de comptage. Désignons par N(t) le nombre de ""tops"" se produisant dans l'intervalle de temps [0,t). Le processus (N(t)r20 est dit processus de comptage",Processus de Poisson Définition 4.4.1 - Processus de comptage.
172,"s'il vérifie : e N(O) = 0; Vt N 0, N() € N; H N(t) est croissante. Pour tout OKa<b, N(b) - N(a) représente le nombre de tops se produisant dans l'inervalle de","Pour tout OKab, N(a) res"
173,"temps Ja,b). Si (TA)meN est une suite de v.a.r. positives, alors le processus (N(t)20 défini par N() = L 1s) n>1 est un processus de comptage. et on a 0 si t<Ti",Si (TA)meN est une suite de v.a.
174,N() n si IKi<Tt Définition 4.4.2 = Processus de Poisson. Un processus de Poisson de densité A > 0 est un processus de comptage (N(t)20 tel que : e le processus est à accroissements indépendants;,Un processus de Poisson de densité A > 0 s'
175,"e le nombre de tops se produisant dans un intervalle de temps de longueur t > 0 suit une loi de Poisson de paramètre At, c-à-d (Ar)"" Vs 0, > 0, Vn € N, P( V N(s)",De temps de longueur t > 0 suit une loi de Poisson
176,"n! Remarque : Les processus de Poisson sont souvent utilisés pour modéliser des files d'attente, chaque top représentant l'appel d'un client au guichet. 4.5 Chaines de Markov 4.5.1 définitions et propriétés",Remarque : Les processus de Poisson sont so
177,"Définition 4.5.1 - Processus de Markov. Un processus de Markov est un processus stochas- tique satisfaisant la propriété de Markov, c-à-d Vti 12 In / 1, VA € B(R), P(X E AIXi, Xi2, Ain = P(X EAIX.) p.s. Cette propriété (de Markov) exprime que le passé et le futur sont incondtionnelement indépendants,",Un processus de Markov est un processus stochas- tique satisfaisant la propriette
178,"le présent étant donné. En d'autres termes, pour un processus de Markov l'information utile pour la prédiction du futur est entièrement contenue dans l'état présent et ne dépend pas des états antérieurs; un tel processus est sans mémoire. Un processus de Markov en temps discret est une suite (Xn)n de variables aléatoires vérifiant la",Un processus de Markov en temps discret est suite (Xn)n de variables aléatoires v
179,propriété précédente. La valeur X étant l'état du processus à l'instant n. 26 Chapitre 4. Modèles stochastiques Définition 4.5.2 = Chaine de Markov. Une chaine de Markov est un processus de Markov à temps discret ou à temps discret et à espace d'états fini ou dénombrable.,Une chaine de Markov est un processus de Markov  temps discret ou 
180,"Dans ce cas, la loi conditionnelle de Xn+1 sachant le passé s'exprime par Vn € N, Vio, i1, in-1,i,, P(Xn+1 = jXo i0, X1 11 - X, P(Xn+1 jX=i). Exemple : Soit R, n N 0 des variables indépendantes à valeurs dans E - N. Alors Sn","Dans ce cas, la loi conditionnelle de Xn+1 sachant le passé "
181,"R; et P L R; sont des chaines de Markov. i-1 Une chaine de Markov peut être vue comme un système dynamique, ce qui veut dire que Xn+1 = fn(Xn), où fn est une ""transformation aléatoire"" indépendante du passé. Dans l'exemple",Une chaine de Markov peut tre vue un syst
182,"précédent, fn(X) est la somme (ou le produit) de X, (ici X, = Sn ou P) avec Rn+1- Si la transformation aléatoire fn ne dépend pas de n, c-à-d si Xn+1 = f(Xn) pour tout n pour une certaine transformation f, on dit que X est une chaine de Markov homogène. Définition 4.5.3 Soit X = (X)n2o une chaine de Markov à valeurs dans E fini. On appelle probabilité de transition de l'état ià l'état j en un pas (ou simplement probabilité de transition",Une transforme de Markov homogne s'est  l'auteur de l'étranger fn(X).
183,"de l'état ià l'état j) le nombre P(Xn+1 = jXn = i). On note Pij = P(Xn+1 = jX, = i). Définition 4.5.4 Une chaine de Markov est dite homogène si ses probabilités de transition ne dépendent pas de n, c-à-d si Vn N 1, V(i,j)EE?, P(X+1 = jX,=1)=P(X, = jX-1=i). Remarque : Une chaine de Markov est homogène si","Une chaine de Markov est homogne si ses probabilités de transition ne dépendent pas de n, c"
184,"Vn > 1, V(i,j) € E?, P(X+1 = jX, P(X1 jXo i). Proposition 4.5.1 Soit une suite Y = (Kn)m21 de variables aléatoires indépendantes et de même loi, à valeurs dans un espace F, et soit f: E X. F E une application mesurable. Soit la suite X = (Xn)n2o définie par : Vn € N, Xn-1 = f(Xn,En+1). On suppose que la suite Y est indépendante","Soit une suite Y = (Kn)m21 de variables aléatoires indépendantes et de mme loi,"
185,"de Xo. Alors X est une chaine de Markov homogène. Remarque : Toute chaine de Markov homogène peut être simulée via une relation de récurrence de la forme Xn-1 = f(Xn,In-1) pour une fonction f bien choisie. Dans la suite, toutes les chaines de Markov sont supposées homogènes. 4.5.2 Probabilités et matrice de transition",Alors X est une chaine de Markov homogne.
186,"Il s'agit de modéliser une chaine de Markov à l'aide de représentations synthétiques afin de connaitre l'évolution des états du système. On utilisera les matrices ou les graphes. Définition 4.5.5 On appelle matrice de transition (quand E est fini) ou noyau de transition ou opérateur de transition (quand E est infini) la famille des nombres P = (Pij)G.)EE2. Proposition 4.5.2 La matrice de transition P = (Pij)G.)EE2 est stochastique, c-à-d",On s'agit de modéliser une chaine de Markov  l'aide de resentations synthétiques afin de con
187,"V(i,j) EE2,Pij20 ViEE, Epij = 1 (la somme des termes de chaque ligne de P est égale à 1). jEE 4.5 Chaines de Markov 27","V(i,j) EE2,Pij"
188,"Remarque : La matrice d'une chaine de Markov est forcément stochastique et inversement, toute matrice stochastique est la matrice d'une chaine de Markov. Pour k N 1, la probabilité de transition de l'état ià l'état j en k pas (sur k étapes), P(Xntk = jXn =i) ne dépend pas de n, c-à-d P(Xntk = jXn i P(Xk - jXo i). On note Pi9 - P(Xk - jXo - i).","La matrice d'une chaine de Markov est forcément stochastique et inversement, toute matrice d'une chaine de"
189,"Exemple : Une grenouille monte sur une échelle. Chaque minute, elle peut monter d'un barreau avec probabilité 1/2, ou descendre d'un barreau avec probabilité 1/2. L'échelle a 5 barreaux. Si la grenouille arrive tout en haut, elle saute en bas de l'échelle avec probabilité 1/2 ou redescend d'un barreau. On appelle. X, la position de la grenouille sur l'échelle. L'espace d'états est donc E = (0,1,2,3,4,5).",L'échelle a 5 barreaux.
190,"Si a un instant n la grenouille est au niveau i € £1,2,3,4) de l'échelle, alors à l'instant n + 1 elle sera : au barreau i+ 1 avec probabilité 1/2 au barreau i- 1 avec probabilité 1/2. ce qui s'exprime par",Alors  l'instant n + 1 elle sera : au barre
191,"P(Xn+1 =i+ 1Xn = 1/2 = P(Xi Xo P(Xn+1 =i- Xn - = 1/2 (= P(Xi 1 1Xo Ces probabilités ne dépendent pas de n, il parait qu'il s'agit d'une chaine de Markov homogène. Si",P(Xi Xo P(Xn+1 =i+ 1X
192,"c'est le cas, la matrice de transition se traduit par : * * * * * * 1/2 0 1/2 0 0 0 0 1/2 0 1/2 0 0 P=","C'est le cas, la matrice de transition se trad"
193,"0 0 1/2 0 1/2 0 0 0 0 1/2 0 1/2 * * * * * * Si la grenouille se retrouve à l'état 5, alors elle peut soit passer à l'état 4, soit passer à l'état 0. La dernière ligne de la matrice est donc","Si la grenouille se retrouve  l'état 5, alors "
194,"( 1/2 0 0 0 1/2 0), là encore cela ne dépend pas de l'instant n. Si la grenouille est à l'état 0, elle ne peut que passer à l'état 1. La première ligne de la matrice est alors 0 I 0 0 0 0",La premire de la matrice est  l'instant n.
195,"(Xn) est bien une chaine de Markov homogène, avec matrice de transition P. 4.5.3 Propriétés des chaines de Markov homogènes Soit X = (Xn)m2o une chaine de Markov. Soit n € N. II ne faut pas confondre ""loi de X"" et ""loi conditionelle de Xn sachant Xn- 1 "". La seconde se calcule facilement à l'aide de la matrice de transition.",Les chaines de Markov homognes Soit X = (Xn)m2o une chaine de Markov s'
196,"28 Chapitre 4. Modèles stochastiques Définition 4.5.6 On appelle loi initiale de X la loi de Xo, c-à-d la donnée des valeurs : T'(io) = P(Xo = io), io € E. Proposition 4.5.3 - loi de dimension finie d'une chaine de Markov - La loi d'une chaine de","On appelle loi initiale de X la loi de Xo, c--d la"
197,"Markov X = (Xn)n2o est caractérisée par sa matrice de transition P et sa loi initiale : pour tout n N 1, la loi jointe de (Xo,X1, Xn) est donnée par P(Xo i0, X1 X0 - io), Pioi Piiz Pin-in I Définition 4.5.7 Un chemin est simplement la donnée d'un vecteur fini (xo,X1 Xn) € E"".","Une vecteur fini (xo,X1 Xn)  E, Pioi Piiz Pin-"
198,"Dans la prop. précédente, la probabilté P(Xo - io, X1 1- Xn In) est la probabi- lité de suivre le chemin (io,i1,. ,in). Dém. : En effet, en posant ak = P(Xo = io, X1 Xk - ik); par récurrence sur n",C'est un peu t- t- t- 
199,"on a : dn+1 = P(Xn+1 = in+1Xo = io, Xi - 1. Xn-1 in-1,Xn - n) dn - P(Xn+1 = in+1Xn - in)P(Xo = io) Piphl Piyiz Pin-in (pté de Markov) - P(Xo = io) PiphPiiz Pin-1iPinintl"" Proposition 4.5.4 = Propriété de Chapman-Komogorow la matrice de transition en k pas,",Proposition.4 = Propri+1 de Chapman-Komogo la matrice de transition en k pas.
200,"(P(Xntk = jXn )) (,J)EE2 est égale à la puissance kème de la matrice de transition P. En notant PiR = P(Xntk = jXn =i) et p(K) = (Pij (k) G)EE2 ? on a p(K) - pk. Proposition 4.5.5 = lois marginales. La loi de Xn+k est donnée par P-D-LPX. -Dp IEE",Voters in the UK go to the polls on 8 June to choose their preferred candidate to run in the forthcoming general election.
201,"En particulier, on a P-D-EPA. = i)pij iEE et par récurrence, on a P(X, = j) X P(Xo )Pi (n)",= i)pij iEE et par ré
202,"IEE Forme matricielle : On note T"" la loi ou distribution de Xn;c'est le vecteur-ligne T"" = (T)IEE où T = P(X, = i). Les deux formules précédentes se réecrivent ""tk-m""pk et T""+1 = T""P, ainsi T""=p"" (équations de Chapman-kalmogorow,",Le vecteur de Chapman-kalmogorow et le vecteur
203,"Exercice : Une chaine de Markov avec états E = £1,2) a la matrice de transition a P a EJ0,1. I - a a",Une chaine de Markov avec état
204,"1. Diagonaliser P. 2. Calculer P"" pour n N 1. 4.5 Chaines de Markov 29 3. Calculer la loi de X pour tout n, sachant que l'on part de l'état Xo = 1.","Calculer la loi de X pour tout n, sa"
205,"Exemple 1: Doudou le hamster Exemple 2: The Gardener Problem (Problème du jardinier : [voir H. Taha] Every year, during the Marcth-tmroughsepember growing season, a gardener uses a chemical test to check soil condition. Depending on the outcome of the test, productivity for the new sea- son can be one of three states : (1) good, (2) fair, and (3) poor. Over the years, the gardener has observed that","Exemple 1: Doudou le hamster Exemple 2: The Gardener Problem (Problme duier : [voir H. Taha] Every year,"
206,last year's soil condition impacts current year's productivity and that the situation can be described by the following Markov chain : State of the system next year,"In our series of letters from African journalists, filmmaker and"
207,1 2 3 State of 1 .2 .5 3 P = the system 2 0 5 5 this year 0 0 1,The winning numbers in Saturday evening's drawing of
208,"FIGURE 4.5.1 The transition probabilities show that the soil condition can either deteriorate or stay the same but never improve. For example, if this year's soil condition is good (state 1), there is a 20% chance it will not change next year, a 50% chance it will be fair (state 2), and a 30% chance it will deteriorate to a poor",The graph shows the transition probabilities between good and poor soil conditions.
209,"condition (state 3). The gardener alters the transition probabilities by using organic fertilizer. In this case, the transition matrix becomes : 1 2 3 1/ .30 .60 .10 PI = 2 .10 .60 .30","In this case, the gardener alters the transition probabilities by using organic fertilizer."
210,3 .05 .40 .55 FIGURE 4.5.2 The use of fertilizer can lead to improvement in soil condition. II y'a 10% de chance que l'état du sol change de moyen vers bon c-à-d de l'état 2 vers l'état 1; 5% de faible vers bon et 40% faible vers moyen.,"Fertiliser use has been shown to improve soil condition, but how effective is it?"
211,"Exercice 1 : An engineering professor acquires a new computer once every two years. The professor can choose from three models : M1, M2, and M3. If the present model is M1, the next computer can be M2 with probability .25 or M3 with probability .1. If the present model is M2, the probabilities of switching to M1 and M3 are .5 and .15, respectively. And, if the present model is M3, then the probabilities of purchasing M1 and M2 are .7 and .2, respectively. Represent",Exercice 1 : An engineering professor acquires a new computer once every two years.
212,"the situation as a Markov chain. Exercice 2: A police car is on patrol in a neighborhood known for its gang activities. During a patrol, there is a 60% chance of responding in time to the location where help is needed; else regular patrol will continue. Upon receiving a call, there is a 10chance for cancellation (in which 30",Exercice 2: A police car is on patrol in a neighbourhood known for its gang activities.
213,"Chapitre 4. Modèles stochastiques case normal patrol is resumed) and a 30% chance that the car is already responding to a previous call. When the police car arrives at the scene, there is a 10% chance that the instigators will have fled (in which case the car returns back to patrol) and a 40% chance that apprehension is made immediately. Else, the officers will search the area. If apprehension occurs, there is a 60% chance","There is a 40% chance that the police car is already on its way to the scene (i.e. When the police car arrives at the scene, there is a 10%"
